benchmark,exec_policy,prefetch,block_size_1d,block_size_2d,num_blocks_1d,block_size_str,total_iterations,size,num_gpu,num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec,speedup,baseline_time
b11m,default,none,256,8,64,"256,8",30,20000,2,25,0.0004,0.676893,0.533045,0.143848,1.728901710081268,0.248691
b11m,default,none,256,8,64,"256,8",30,20000,2,26,0.0004,0.677416,0.534057,0.143359,1.7347990233732817,0.248691
b11m,default,none,256,8,64,"256,8",30,30000,2,0,0.000267,1.56151,1.20009,0.361418,1.5781213548214525,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,1,0.000267,1.56257,1.2009,0.361674,1.5770043293597542,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,2,0.000267,1.565,1.2,0.365004,1.5626170228733378,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,3,0.000267,1.56047,1.19957,0.360897,1.580399570561295,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,4,0.000267,1.55946,1.20127,0.35819,1.592343347990898,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,5,0.000267,1.55954,1.2005,0.359031,1.5886134172727695,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,6,0.000267,1.56089,1.20008,0.360805,1.5808025493462114,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,7,0.000267,1.56635,1.20172,0.364621,1.5642584048007653,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,8,0.000267,1.55998,1.20063,0.359356,1.5871766822228088,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,9,0.000267,1.56061,1.20013,0.360476,1.582245319568736,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,10,0.000267,1.56115,1.20019,0.360959,1.5801281137659948,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,11,0.000267,1.56027,1.20069,0.359578,1.5861967745992795,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,12,0.000267,1.56144,1.19974,0.361698,1.5768996892901253,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,13,0.000267,1.55984,1.19995,0.359887,1.5848348615450398,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,14,0.000267,1.56018,1.19971,0.360468,1.5822804349258734,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,15,0.000267,1.55804,1.20002,0.358028,1.5930638492432427,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,16,0.000267,1.56074,1.19984,0.360902,1.5803776754267356,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,17,0.000267,1.56091,1.20042,0.360487,1.5821970384975317,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,18,0.000267,1.5617,1.20064,0.361062,1.5796773513049276,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,19,0.000267,1.55935,1.19971,0.359642,1.5859145033585056,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,20,0.000267,1.55982,1.20007,0.359749,1.5854428054472973,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,21,0.000267,1.55899,1.20025,0.358741,1.5898976247957712,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,22,0.000267,1.56147,1.19981,0.361664,1.577047933487601,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,23,0.000267,1.56037,1.20077,0.359596,1.5861173756572922,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,24,0.000267,1.56071,1.20023,0.360483,1.582214594909773,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,25,0.000267,1.56024,1.19969,0.360547,1.581933739059983,0.5702
b11m,default,none,256,8,64,"256,8",30,30000,2,26,0.000267,1.56173,1.20045,0.361285,1.5787023093039005,0.5702
b11m,default,none,256,8,64,"256,8",30,40000,2,0,0.0002,2.96426,2.12596,0.838297,1.6730485544522007,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,1,0.0002,2.95873,2.12649,0.832239,1.6852269408807043,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,2,0.0002,2.96316,2.126,0.837156,1.6753288324417628,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,3,0.0002,2.96288,2.12525,0.837631,1.674378794542724,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,4,0.0002,2.96169,2.12469,0.836999,1.675643082072519,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,5,0.0002,2.96602,2.12516,0.840863,1.6679430347769093,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,6,0.0002,2.96491,2.12426,0.840643,1.6683795428637558,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,7,0.0002,2.96318,2.12552,0.837654,1.6743328200565106,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,8,0.0002,2.96154,2.12569,0.835857,1.6779324502296642,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,9,0.0002,2.96245,2.12576,0.836687,1.6762679282116448,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,10,0.0002,2.96346,2.12715,0.836316,1.677011541153842,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,11,0.0002,2.9583,2.12604,0.832263,1.6851783439268793,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,12,0.0002,2.96391,2.12682,0.837085,1.6754709307317854,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,13,0.0002,2.95851,2.12694,0.831573,1.6865766253252767,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,14,0.0002,2.96642,2.1271,0.83932,1.6710093695510848,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,15,0.0002,2.95902,2.12675,0.832266,1.6851722695047215,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,16,0.0002,2.96554,2.12683,0.838711,1.6722227132488026,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,17,0.0002,2.96425,2.12648,0.83777,1.6741009872060546,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,18,0.0002,2.96407,2.12683,0.837237,1.67516674973946,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,19,0.0002,2.95923,2.12447,0.834759,1.6801395181742471,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,20,0.0002,2.96216,2.12593,0.836234,1.6771759866874778,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,21,0.0002,2.95493,2.12511,0.82982,1.6901395291166956,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,22,0.0002,2.964,2.12636,0.83764,1.6743608042257012,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,23,0.0002,2.95716,2.12489,0.832263,1.6851783439268793,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,24,0.0002,2.9644,2.12645,0.837947,1.6737473659451212,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,25,0.0002,2.95911,2.12454,0.834566,1.6805280637500406,1.40288
b11m,default,none,256,8,64,"256,8",30,40000,2,26,0.0002,2.95931,2.12446,0.834847,1.6799624171274694,1.40288
b11m,default,none,256,8,64,"256,8",30,50000,2,0,0.00016,4.65273,3.31741,1.33533,1.5763537623201531,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,1,0.00016,4.64752,3.31889,1.32863,1.5843029808441553,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,2,0.00016,4.65151,3.31698,1.33453,1.5772987264722187,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,3,0.00016,4.64104,3.31731,1.32373,1.5901675337409968,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,4,0.00016,4.63941,3.3161,1.3233,1.5906842510685182,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,5,0.00016,4.64253,3.31662,1.32591,1.5875530537057343,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,6,0.00016,4.64656,3.31758,1.32898,1.5838857390171184,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,7,0.00016,4.6432,3.31795,1.32525,1.5883436856736237,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,8,0.00016,4.64793,3.31702,1.33091,1.5815888898865964,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,9,0.00016,4.64782,3.31792,1.3299,1.5827900364230167,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,10,0.00016,4.64956,3.3165,1.33306,1.579038054880478,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,11,0.00016,4.64011,3.31778,1.32234,1.591839065171567,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,12,0.00016,4.64551,3.31779,1.32772,1.5853888390918038,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,13,0.00016,4.64173,3.31745,1.32427,1.5895191082173348,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,14,0.00016,4.64614,3.31701,1.32912,1.5837189038152837,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,15,0.00016,4.64631,3.31748,1.32884,1.584052609372814,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,16,0.00016,4.64553,3.31731,1.32822,1.5847920295124078,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,17,0.00016,4.64977,3.31841,1.33135,1.581066188033928,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,18,0.00016,4.63138,3.31776,1.31362,1.6024059236605486,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,19,0.00016,4.64561,3.31656,1.32905,1.583802317022663,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,20,0.00016,4.6608,3.31689,1.34391,1.566289758569376,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,21,0.00016,4.64876,3.31823,1.33052,1.5820524828179736,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,22,0.00016,4.65056,3.31728,1.33328,1.5787775031793547,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,23,0.00016,4.6461,3.31832,1.32778,1.5853171982097713,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,24,0.00016,4.64662,3.3184,1.32823,1.5847800979039548,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,25,0.00016,4.64676,3.31879,1.32797,1.5850903781252363,2.10446
b11m,default,none,256,8,64,"256,8",30,50000,2,26,0.00016,4.66396,3.31809,1.34587,1.564008759715998,2.10446
b11m,default,none,256,8,64,"256,8",30,60000,2,0,0.000133,6.73765,4.76618,1.97147,1.6669479476878246,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,1,0.000133,6.73958,4.76823,1.97135,1.667049418128752,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,2,0.000133,6.73941,4.76649,1.97292,1.6657228222270115,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,3,0.000133,6.74276,4.76509,1.97767,1.6617220620366973,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,4,0.000133,6.75416,4.77123,1.98293,1.6573141111527465,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,5,0.000133,6.73825,4.76421,1.97404,1.6647777504144372,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,6,0.000133,6.73887,4.76602,1.97285,1.6657819248438126,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,7,0.000133,6.72946,4.76529,1.96418,1.6731347791078799,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,8,0.000133,6.74965,4.76516,1.98448,1.656019647680055,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,9,0.000133,6.72714,4.7656,1.96154,1.6753866199150236,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,10,0.000133,6.72996,4.765,1.96496,1.672470620484954,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,11,0.000133,6.73223,4.77116,1.96107,1.675788151584653,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,12,0.000133,6.73672,4.76467,1.97205,1.6664576813103702,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,13,0.000133,6.75189,4.7655,1.98639,1.6544273130795641,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,14,0.000133,6.7418,4.76513,1.97666,1.6625711404227916,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,15,0.000133,6.73543,4.765,1.97043,1.667827768775402,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,16,0.000133,6.73323,4.76542,1.96781,1.6700483636266283,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,17,0.000133,6.73024,4.76409,1.96614,1.6714668693115016,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,18,0.000133,6.74126,4.77301,1.96825,1.6696750262558695,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,19,0.000133,6.74218,4.76465,1.97753,1.6618397042917759,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,20,0.000133,6.72962,4.76517,1.96444,1.672913334297874,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,21,0.000133,6.73127,4.76638,1.96488,1.6725387150503417,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,22,0.000133,6.72587,4.76512,1.96075,1.6760616449971264,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,23,0.000133,6.73694,4.76411,1.97283,1.6657988120761116,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,24,0.000133,6.74217,4.76708,1.97509,1.6638927190295711,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,25,0.000133,6.74398,4.77482,1.96916,1.6689034260436508,3.28721
b11m,default,none,256,8,64,"256,8",30,60000,2,26,0.000133,6.74503,4.76655,1.97848,1.6610417443836256,3.28721
b1m,default,none,32,8,64,"32,8",30,160000000,4,0,-4.934799,1.04044,0.922651,0.117791,3.4922154031325734,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,1,-4.9348,1.04098,0.922334,0.118643,3.4671370797298535,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,2,-4.9348,1.04144,0.922974,0.118462,3.4724345743815657,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,3,-4.9348,1.07538,0.956195,0.119188,3.4512832210490068,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,4,-4.9348,1.044,0.92547,0.118529,3.47047173729964,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,5,-4.934799,1.04361,0.925242,0.118366,3.475250870608021,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,6,-4.9348,1.04409,0.925425,0.118661,3.4666111405633613,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,7,-4.9348,1.04376,0.925299,0.118459,3.4725225145441803,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,8,-4.9348,1.04337,0.924431,0.118936,3.458595753601845,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,9,-4.9348,1.04027,0.922526,0.117743,3.4936390660199677,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,10,-4.934799,1.06228,0.943816,0.118469,3.4722293979892545,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,11,-4.9348,1.04046,0.922638,0.117826,3.491178046869019,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,12,-4.9348,1.04077,0.922304,0.118463,3.472405261983818,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,13,-4.9348,1.042,0.923105,0.118899,3.4596720287840013,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,14,-4.934799,1.04072,0.922558,0.118157,3.4813980090082604,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,15,-4.9348,1.04137,0.922393,0.118972,3.4575492094811304,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,16,-4.9348,1.04088,0.922627,0.118253,3.4785717449061675,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,17,-4.9348,1.04142,0.922186,0.119233,3.4499806643327684,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,18,-4.9348,1.04113,0.923125,0.118,3.4860300385626193,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,19,-4.9348,1.04092,0.922806,0.118114,3.482665429588271,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,20,-4.9348,1.04387,0.925123,0.118748,3.4640713489944166,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,21,-4.9348,1.04236,0.924546,0.117812,3.4915929154109007,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,22,-4.934799,1.04426,0.925813,0.118444,3.4729622821788273,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,23,-4.9348,1.04252,0.924361,0.118162,3.4812506943889656,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,24,-4.9348,1.0428,0.924507,0.118294,3.4773660925354544,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,25,-4.9348,1.04404,0.924882,0.119158,3.4521521387602094,0.41283
b1m,default,none,32,8,64,"32,8",30,160000000,4,26,-4.934799,1.04256,0.924069,0.11849,3.47161401426609,0.41283
b1m,default,none,32,8,64,"32,8",30,250000000,4,0,-4.9348,1.62121,1.43793,0.183277,3.4858932016726016,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,1,-4.9348,1.62186,1.43942,0.182446,3.501770651715847,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,2,-4.9348,1.62362,1.44053,0.18309,3.4894535382759813,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,3,-4.9348,1.62553,1.44284,0.182695,3.4969979929551958,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,4,-4.9348,1.62599,1.44327,0.182715,3.4966152112467475,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,5,-4.934799,1.62587,1.44289,0.182978,3.4915894168859065,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,6,-4.934801,1.62246,1.43987,0.182594,3.4989323215601247,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,7,-4.9348,1.62318,1.43903,0.184143,3.4694995102879256,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,8,-4.9348,1.62194,1.43969,0.182249,3.5055558511868345,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,9,-4.9348,1.62319,1.43965,0.183548,3.4807464441069884,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,10,-4.9348,1.62233,1.43959,0.182741,3.4961177202869056,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,11,-4.9348,1.62212,1.43983,0.182291,3.504748168164909,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,12,-4.934799,1.62337,1.4402,0.183175,3.487834302295343,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,13,-4.9348,1.62224,1.44006,0.182173,3.5070183195256672,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,14,-4.9348,1.62333,1.44029,0.183041,3.4903876635450493,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,15,-4.9348,1.6216,1.43928,0.182322,3.504152259864138,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,16,-4.9348,1.62554,1.44233,0.183207,3.4872250968737517,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,17,-4.9348,1.62554,1.4424,0.183139,3.488519912869184,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,18,-4.9348,1.62351,1.43992,0.183589,3.4799691066618883,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,19,-4.9348,1.6223,1.44039,0.181914,3.512011435749582,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,20,-4.9348,1.6255,1.44197,0.183532,3.4810498895176285,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,21,-4.9348,1.62455,1.44248,0.182077,3.5088673930422263,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,22,-4.9348,1.62463,1.4427,0.181936,3.5115867575573247,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,23,-4.9348,1.62732,1.44418,0.183137,3.4885580102488816,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,24,-4.9348,1.62648,1.44357,0.182916,3.4927729029879804,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,25,-4.9348,1.62337,1.44089,0.182477,3.501175755426434,0.634413
b1m,default,none,32,8,64,"32,8",30,250000000,4,26,-4.9348,1.62407,1.44069,0.183387,3.4838022778220346,0.634413
b1m,default,none,32,8,64,"32,8",30,500000000,4,0,-4.934801,3.24341,2.88217,0.361242,3.508010648891396,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,1,-4.9348,3.24831,2.88489,0.363421,3.486977315088632,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,2,-4.9348,3.24682,2.88565,0.36117,3.5087099782009186,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,3,-4.9348,3.23858,2.8777,0.360879,3.5115392772281724,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,4,-4.934799,3.24436,2.88293,0.361425,3.5062344409679063,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,5,-4.934801,3.23989,2.87754,0.362348,3.4973030976487403,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,6,-4.9348,3.23741,2.87736,0.360047,3.519653775276077,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,7,-4.9348,3.24397,2.88178,0.362187,3.4988577249509945,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,8,-4.934801,3.23984,2.87856,0.36128,3.507641670800558,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,9,-4.934799,3.24354,2.88141,0.362124,3.49946643367141,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,10,-4.9348,3.24121,2.87815,0.363058,3.4904637353448362,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,11,-4.9348,3.23904,2.87849,0.360556,3.5146850498308884,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,12,-4.9348,3.23894,2.87734,0.3616,3.5045375631272835,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,13,-4.934801,3.24609,2.88267,0.363419,3.486996504934595,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,14,-4.934801,3.24186,2.87945,0.362407,3.4967337353495536,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,15,-4.934801,3.24379,2.88192,0.361877,3.501855002740781,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,16,-4.9348,3.24057,2.88018,0.360395,3.516255172316002,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,17,-4.934799,3.23987,2.87916,0.36071,3.5131845050783888,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,18,-4.934799,3.24209,2.88041,0.361681,3.503752707017581,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,19,-4.9348,3.24688,2.88452,0.362351,3.4972741425491463,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,20,-4.934801,3.24541,2.8836,0.361814,3.502464754892916,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,21,-4.9348,3.23963,2.8779,0.361729,3.5032877729649146,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,22,-4.934801,3.23894,2.87743,0.361505,3.5054585215331064,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,23,-4.934801,3.2377,2.87718,0.360513,3.515104262056641,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,24,-4.934801,3.24109,2.87859,0.362496,3.4958752174557115,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,25,-4.934801,3.24101,2.8781,0.36291,3.491887197450678,1.2625
b1m,default,none,32,8,64,"32,8",30,500000000,4,26,-4.9348,3.24057,2.87937,0.361202,3.508399130754607,1.2625
b1m,default,none,32,8,64,"32,8",30,800000000,4,0,-4.9348,5.18616,4.61189,0.574264,3.535814643909615,2.02887
b1m,default,none,32,8,64,"32,8",30,800000000,4,1,-4.9348,5.18832,4.61081,0.577514,3.515916602316327,2.02887
b1m,default,none,32,8,64,"32,8",30,800000000,4,2,-4.9348,5.18483,4.60877,0.576056,3.5248154010549513,2.02887
